datetime,season,holiday,work_day,weather,temperature,apparent_temperature,humidity,windspeed,casual_renter_count,registered_renter_count,renter_count,month,day_of_month,day_of_week,hour_of_day
2011-12-16 23:00:00,4,0,1,2,54.14,59.269999999999996,49,8.9981,4,71,75,12,16,4,23
2011-12-17 00:00:00,4,0,0,1,54.14,57.911,49,19.0012,3,59,62,12,17,5,0
2011-12-17 01:00:00,4,0,0,2,54.14,57.911,52,16.9979,4,39,43,12,17,5,1
2011-12-17 02:00:00,4,0,0,2,52.664,56.543,56,15.0013,11,47,58,12,17,5,2
2011-12-17 03:00:00,4,0,0,1,51.188,55.184,60,12.998,4,22,26,12,17,5,3
2011-12-17 04:00:00,4,0,0,1,49.712,53.816,65,11.0014,0,9,9,12,17,5,4
2011-12-17 05:00:00,4,0,0,2,51.188,55.184,60,12.998,2,7,9,12,17,5,5
2011-12-17 06:00:00,4,0,0,2,51.188,53.816,56,19.0012,0,17,17,12,17,5,6
2011-12-17 07:00:00,4,0,0,2,51.188,55.184,56,15.0013,0,20,20,12,17,5,7
2011-12-17 08:00:00,4,0,0,2,51.188,55.184,56,15.0013,4,55,59,12,17,5,8
2011-12-17 09:00:00,4,0,0,2,51.188,53.816,56,16.9979,5,95,100,12,17,5,9
2011-12-17 10:00:00,4,0,0,2,51.188,53.816,52,19.0012,10,171,181,12,17,5,10
2011-12-17 11:00:00,4,0,0,2,52.664,55.184,45,22.0028,21,188,209,12,17,5,11
2011-12-17 12:00:00,4,0,0,2,52.664,55.184,45,19.0012,28,216,244,12,17,5,12
2011-12-17 13:00:00,4,0,0,2,52.664,56.543,48,16.9979,32,204,236,12,17,5,13
2011-12-17 14:00:00,4,0,0,1,52.664,55.184,45,23.9994,30,207,237,12,17,5,14
2011-12-17 15:00:00,4,0,0,1,52.664,55.184,45,19.0012,33,195,228,12,17,5,15
2011-12-17 16:00:00,4,0,0,1,52.664,56.543,45,15.0013,30,192,222,12,17,5,16
2011-12-17 17:00:00,4,0,0,1,51.188,55.184,48,15.0013,12,153,165,12,17,5,17
2011-12-17 18:00:00,4,0,0,1,51.188,52.457,48,26.0027,7,150,157,12,17,5,18
2011-12-17 19:00:00,4,0,0,3,49.712,51.089,65,22.0028,11,95,106,12,17,5,19
2011-12-17 20:00:00,4,0,0,1,48.236000000000004,51.089,69,16.9979,7,99,106,12,17,5,20
2011-12-17 21:00:00,4,0,0,1,46.76,51.089,75,11.0014,8,88,96,12,17,5,21
2011-12-17 22:00:00,4,0,0,1,46.76,51.089,75,11.0014,7,73,80,12,17,5,22
2011-12-17 23:00:00,4,0,0,1,46.76,52.457,75,0.0,6,63,69,12,17,5,23
2011-12-18 00:00:00,4,0,0,1,46.76,51.089,75,8.9981,7,64,71,12,18,6,0
2011-12-18 01:00:00,4,0,0,1,46.76,52.457,69,7.0015,3,43,46,12,18,6,1
2011-12-18 02:00:00,4,0,0,1,48.236000000000004,53.816,55,7.0015,2,39,41,12,18,6,2
2011-12-18 03:00:00,4,0,0,1,48.236000000000004,51.089,55,15.0013,2,16,18,12,18,6,3
2011-12-18 04:00:00,4,0,0,1,48.236000000000004,51.089,55,15.0013,0,1,1,12,18,6,4
2011-12-18 05:00:00,4,0,0,1,46.76,52.457,59,7.0015,1,4,5,12,18,6,5
2011-12-18 06:00:00,4,0,0,1,46.76,51.089,59,8.9981,0,3,3,12,18,6,6
2011-12-18 07:00:00,4,0,0,1,46.76,51.089,59,11.0014,1,11,12,12,18,6,7
2011-12-18 08:00:00,4,0,0,1,46.76,55.184,69,0.0,1,31,32,12,18,6,8
2011-12-18 09:00:00,4,0,0,1,48.236000000000004,52.457,64,11.0014,6,75,81,12,18,6,9
2011-12-18 10:00:00,4,0,0,1,49.712,52.457,60,16.9979,7,122,129,12,18,6,10
2011-12-18 11:00:00,4,0,0,2,49.712,52.457,60,15.0013,20,168,188,12,18,6,11
2011-12-18 12:00:00,4,0,0,1,51.188,55.184,60,15.0013,26,202,228,12,18,6,12
2011-12-18 13:00:00,4,0,0,1,54.14,56.543,49,19.9995,18,210,228,12,18,6,13
2011-12-18 14:00:00,4,0,0,1,54.14,57.911,49,19.0012,19,200,219,12,18,6,14
2011-12-18 15:00:00,4,0,0,1,55.616,59.269999999999996,45,19.0012,23,184,207,12,18,6,15
2011-12-18 16:00:00,4,0,0,1,52.664,56.543,48,16.9979,27,207,234,12,18,6,16
2011-12-18 17:00:00,4,0,0,1,52.664,56.543,46,11.0014,10,126,136,12,18,6,17
2011-12-18 18:00:00,4,0,0,1,52.664,56.543,45,12.998,15,123,138,12,18,6,18
2011-12-18 19:00:00,4,0,0,1,51.188,56.543,52,8.9981,5,130,135,12,18,6,19
2011-12-18 20:00:00,4,0,0,1,49.712,55.184,60,7.0015,10,94,104,12,18,6,20
2011-12-18 21:00:00,4,0,0,1,48.236000000000004,56.543,64,0.0,9,80,89,12,18,6,21
2011-12-18 22:00:00,4,0,0,1,48.236000000000004,52.457,75,12.998,2,47,49,12,18,6,22
2011-12-18 23:00:00,4,0,0,1,46.76,52.457,75,7.0015,6,31,37,12,18,6,23
2011-12-19 00:00:00,4,0,1,1,46.76,52.457,75,6.0032,3,14,17,12,19,0,0
2011-12-19 01:00:00,4,0,1,1,45.284,51.089,80,6.0032,3,8,11,12,19,0,1
2011-12-19 02:00:00,4,0,1,1,45.284,51.089,80,6.0032,0,3,3,12,19,0,2
2011-12-19 03:00:00,4,0,1,1,43.808,49.730000000000004,86,6.0032,0,3,3,12,19,0,3
2011-12-19 04:00:00,4,0,1,1,43.808,48.362,86,8.9981,0,4,4,12,19,0,4
2011-12-19 05:00:00,4,0,1,1,42.332,47.003,93,7.0015,0,21,21,12,19,0,5
2011-12-19 06:00:00,4,0,1,1,43.808,48.362,86,7.0015,0,68,68,12,19,0,6
2011-12-19 07:00:00,4,0,1,1,45.284,51.089,74,7.0015,4,187,191,12,19,0,7
2011-12-19 08:00:00,4,0,1,1,46.76,49.730000000000004,75,12.998,8,389,397,12,19,0,8
2011-12-19 09:00:00,4,0,1,1,48.236000000000004,51.089,69,15.0013,17,166,183,12,19,0,9
2011-12-19 10:00:00,4,0,1,1,49.712,52.457,67,12.998,12,96,108,12,19,0,10
2011-12-19 11:00:00,4,0,1,1,51.188,53.816,65,16.9979,22,105,127,12,19,0,11
2011-12-19 12:00:00,4,0,1,1,54.14,56.543,61,22.0028,13,128,141,12,19,0,12
2011-12-19 13:00:00,4,0,1,1,57.092,59.269999999999996,49,22.0028,15,127,142,12,19,0,13
2011-12-19 14:00:00,4,0,1,1,58.568,63.365,46,15.0013,30,107,137,12,19,0,14
2011-12-19 15:00:00,4,0,1,1,60.044,67.451,46,11.0014,24,135,159,12,19,0,15
2011-12-19 16:00:00,4,0,1,1,61.519999999999996,68.81899999999999,40,16.9979,19,189,208,12,19,0,16
2011-12-19 17:00:00,4,0,1,1,60.044,67.451,46,12.998,16,362,378,12,19,0,17
2011-12-19 18:00:00,4,0,1,1,58.568,63.365,50,12.998,11,343,354,12,19,0,18
2011-12-19 19:00:00,4,0,1,2,58.568,63.365,53,11.0014,17,234,251,12,19,0,19
2011-12-19 20:00:00,4,0,1,1,61.519999999999996,68.81899999999999,40,11.0014,9,197,206,12,19,0,20
2011-12-19 21:00:00,4,0,1,2,58.568,63.365,53,8.9981,15,112,127,12,19,0,21
2011-12-19 22:00:00,4,0,1,2,58.568,63.365,57,11.0014,12,95,107,12,19,0,22
2011-12-19 23:00:00,4,0,1,1,58.568,63.365,53,11.0014,10,50,60,12,19,0,23
2012-01-01 00:00:00,1,0,0,1,58.568,66.09200000000001,66,0.0,5,43,48,1,1,6,0
2012-01-01 01:00:00,1,0,0,1,58.568,63.365,66,8.9981,15,78,93,1,1,6,1
2012-01-01 02:00:00,1,0,0,1,55.616,63.365,76,0.0,16,59,75,1,1,6,2
2012-01-01 03:00:00,1,0,0,1,54.14,61.997,81,0.0,11,41,52,1,1,6,3
2012-01-01 04:00:00,1,0,0,1,52.664,59.269999999999996,81,6.0032,0,8,8,1,1,6,4
2012-01-01 05:00:00,1,0,0,1,52.664,57.911,81,7.0015,0,5,5,1,1,6,5
2012-01-01 06:00:00,1,0,0,1,51.188,56.543,93,8.9981,1,1,2,1,1,6,6
2012-01-01 07:00:00,1,0,0,1,51.188,55.184,93,11.0014,1,6,7,1,1,6,7
2012-01-01 08:00:00,1,0,0,1,51.188,56.543,87,7.0015,4,10,14,1,1,6,8
2012-01-01 09:00:00,1,0,0,1,51.188,56.543,93,7.0015,13,27,40,1,1,6,9
2012-01-01 10:00:00,1,0,0,1,54.14,60.638000000000005,81,7.0015,18,52,70,1,1,6,10
2012-01-01 11:00:00,1,0,0,1,57.092,61.997,76,8.9981,40,98,138,1,1,6,11
2012-01-01 12:00:00,1,0,0,1,61.519999999999996,68.81899999999999,62,19.0012,58,143,201,1,1,6,12
2012-01-01 13:00:00,1,0,0,1,62.995999999999995,70.178,58,19.0012,82,141,223,1,1,6,13
2012-01-01 14:00:00,1,0,0,1,64.47200000000001,71.54599999999999,54,19.9995,120,147,267,1,1,6,14
2012-01-01 15:00:00,1,0,0,1,65.94800000000001,72.905,51,19.9995,101,164,265,1,1,6,15
2012-01-01 16:00:00,1,0,0,2,64.47200000000001,71.54599999999999,54,19.9995,68,147,215,1,1,6,16
2012-01-01 17:00:00,1,0,0,2,67.424,74.273,48,11.0014,36,75,111,1,1,6,17
2012-01-01 18:00:00,1,0,0,3,65.94800000000001,72.905,59,16.9979,25,81,106,1,1,6,18
2012-01-01 19:00:00,1,0,0,3,62.995999999999995,70.178,67,26.0027,20,85,105,1,1,6,19
2012-01-01 20:00:00,1,0,0,2,64.47200000000001,71.54599999999999,62,19.9995,25,58,83,1,1,6,20
2012-01-01 21:00:00,1,0,0,2,64.47200000000001,71.54599999999999,67,16.9979,10,61,71,1,1,6,21
2012-01-01 22:00:00,1,0,0,1,65.94800000000001,72.905,55,27.9993,13,53,66,1,1,6,22
2012-01-01 23:00:00,1,0,0,1,64.47200000000001,71.54599999999999,51,19.9995,4,25,29,1,1,6,23
2012-01-02 00:00:00,1,1,0,1,61.519999999999996,68.81899999999999,40,31.0009,8,31,39,1,2,0,0
2012-01-02 01:00:00,1,1,0,1,58.568,61.997,43,27.9993,1,11,12,1,2,0,1
2012-01-02 02:00:00,1,1,0,1,58.568,60.638000000000005,34,30.0026,1,6,7,1,2,0,2
2012-01-02 04:00:00,1,1,0,1,52.664,55.184,45,22.0028,0,4,4,1,2,0,4
2012-01-02 05:00:00,1,1,0,1,52.664,55.184,45,22.0028,1,3,4,1,2,0,5
2012-01-02 06:00:00,1,1,0,1,51.188,52.457,41,26.0027,0,14,14,1,2,0,6
2012-01-02 07:00:00,1,1,0,1,49.712,51.089,32,26.0027,0,16,16,1,2,0,7
2012-01-02 08:00:00,1,1,0,1,49.712,52.457,35,16.9979,2,51,53,1,2,0,8
2012-01-02 09:00:00,1,1,0,1,49.712,55.184,35,0.0,15,53,68,1,2,0,9
2012-01-02 10:00:00,1,1,0,1,51.188,53.816,35,19.0012,20,89,109,1,2,0,10
2012-01-02 11:00:00,1,1,0,1,51.188,51.089,35,32.9975,33,142,175,1,2,0,11
2012-01-02 12:00:00,1,1,0,1,52.664,56.543,36,16.9979,41,161,202,1,2,0,12
2012-01-02 13:00:00,1,1,0,1,54.14,56.543,36,19.9995,26,150,176,1,2,0,13
2012-01-02 14:00:00,1,1,0,1,54.14,56.543,36,27.9993,10,141,151,1,2,0,14
2012-01-02 15:00:00,1,1,0,1,52.664,53.816,38,30.0026,29,139,168,1,2,0,15
2012-01-02 16:00:00,1,1,0,1,51.188,52.457,35,27.9993,10,144,154,1,2,0,16
2012-01-02 17:00:00,1,1,0,1,51.188,52.457,35,26.0027,17,136,153,1,2,0,17
2012-01-02 18:00:00,1,1,0,1,51.188,53.816,33,16.9979,13,113,126,1,2,0,18
2012-01-02 19:00:00,1,1,0,1,49.712,52.457,38,15.0013,4,89,93,1,2,0,19
2012-01-02 20:00:00,1,1,0,1,49.712,52.457,41,15.0013,5,83,88,1,2,0,20
2012-01-02 21:00:00,1,1,0,2,49.712,51.089,41,22.0028,3,63,66,1,2,0,21
2012-01-02 22:00:00,1,1,0,2,48.236000000000004,51.089,44,19.0012,3,36,39,1,2,0,22
2012-01-02 23:00:00,1,1,0,1,48.236000000000004,51.089,44,16.9979,2,32,34,1,2,0,23
2012-01-03 00:00:00,1,0,1,1,46.76,49.730000000000004,51,16.9979,0,13,13,1,3,1,0
2012-01-03 01:00:00,1,0,1,1,45.284,48.362,55,15.0013,1,5,6,1,3,1,1
2012-01-03 02:00:00,1,0,1,1,45.284,47.003,51,16.9979,0,3,3,1,3,1,2
2012-01-03 03:00:00,1,0,1,1,43.808,44.276,55,19.0012,0,2,2,1,3,1,3
2012-01-03 04:00:00,1,0,1,1,43.808,45.635,55,16.9979,0,5,5,1,3,1,4
2012-01-03 05:00:00,1,0,1,1,42.332,44.276,54,12.998,0,12,12,1,3,1,5
2012-01-03 06:00:00,1,0,1,1,42.332,42.908,59,19.0012,4,81,85,1,3,1,6
2012-01-03 07:00:00,1,0,1,1,42.332,42.908,59,16.9979,2,168,170,1,3,1,7
2012-01-03 08:00:00,1,0,1,1,43.808,44.276,55,19.0012,5,349,354,1,3,1,8
2012-01-03 09:00:00,1,0,1,1,43.808,44.276,50,19.0012,8,145,153,1,3,1,9
2012-01-03 10:00:00,1,0,1,1,43.808,42.908,47,31.0009,5,55,60,1,3,1,10
2012-01-03 11:00:00,1,0,1,1,45.284,44.276,37,35.0008,12,63,75,1,3,1,11
2012-01-03 12:00:00,1,0,1,1,45.284,44.276,37,35.0008,4,70,74,1,3,1,12
2012-01-03 13:00:00,1,0,1,1,45.284,42.908,34,43.9989,5,68,73,1,3,1,13
2012-01-03 14:00:00,1,0,1,1,43.808,42.908,43,35.0008,7,72,79,1,3,1,14
2012-01-03 15:00:00,1,0,1,1,43.808,42.908,37,27.9993,9,68,77,1,3,1,15
2012-01-03 16:00:00,1,0,1,1,42.332,40.181,39,39.0007,7,129,136,1,3,1,16
2012-01-03 17:00:00,1,0,1,1,42.332,41.549,26,31.0009,4,241,245,1,3,1,17
2012-01-03 18:00:00,1,0,1,1,42.332,40.181,26,35.0008,10,214,224,1,3,1,18
2012-01-03 19:00:00,1,0,1,1,40.856,40.181,28,27.9993,4,152,156,1,3,1,19
2012-01-03 20:00:00,1,0,1,1,40.856,42.908,33,16.9979,0,115,115,1,3,1,20
2012-01-03 21:00:00,1,0,1,1,39.38,41.549,36,15.0013,2,66,68,1,3,1,21
2012-01-03 22:00:00,1,0,1,1,39.38,41.549,46,16.9979,0,33,33,1,3,1,22
2012-01-03 23:00:00,1,0,1,1,39.38,38.822,46,26.0027,0,18,18,1,3,1,23
2012-01-04 00:00:00,1,0,1,1,37.903999999999996,37.454,42,22.0028,0,9,9,1,4,2,0
2012-01-04 01:00:00,1,0,1,1,34.952,34.727,38,19.9995,0,3,3,1,4,2,1
2012-01-04 02:00:00,1,0,1,1,33.476,33.368,34,19.0012,0,1,1,1,4,2,2
2012-01-04 03:00:00,1,0,1,1,33.476,33.368,34,19.0012,0,1,1,1,4,2,3
2012-01-04 04:00:00,1,0,1,1,33.476,36.095,41,12.998,0,2,2,1,4,2,4
2012-01-04 05:00:00,1,0,1,1,33.476,36.095,41,12.998,0,14,14,1,4,2,5
2012-01-04 06:00:00,1,0,1,1,33.476,36.095,41,11.0014,0,59,59,1,4,2,6
2012-01-04 07:00:00,1,0,1,1,33.476,36.095,44,12.998,1,151,152,1,4,2,7
2012-01-04 08:00:00,1,0,1,1,33.476,37.454,44,8.9981,5,310,315,1,4,2,8
2012-01-04 09:00:00,1,0,1,1,34.952,37.454,45,8.9981,7,173,180,1,4,2,9
2012-01-04 10:00:00,1,0,1,1,36.428,41.549,45,0.0,7,57,64,1,4,2,10
2012-01-04 11:00:00,1,0,1,2,37.903999999999996,42.908,42,6.0032,6,40,46,1,4,2,11
2012-01-04 12:00:00,1,0,1,2,39.38,41.549,46,12.998,9,75,84,1,4,2,12
2012-01-04 13:00:00,1,0,1,2,42.332,42.908,43,16.9979,9,82,91,1,4,2,13
2012-01-04 14:00:00,1,0,1,2,42.332,42.908,46,16.9979,6,69,75,1,4,2,14
2012-01-04 15:00:00,1,0,1,2,45.284,45.635,37,22.0028,9,81,90,1,4,2,15
2012-01-04 16:00:00,1,0,1,2,45.284,47.003,40,19.0012,8,123,131,1,4,2,16
2012-01-04 17:00:00,1,0,1,2,46.76,49.730000000000004,40,12.998,9,272,281,1,4,2,17
2012-01-04 18:00:00,1,0,1,2,46.76,51.089,37,8.9981,9,280,289,1,4,2,18
2012-01-04 19:00:00,1,0,1,2,46.76,52.457,40,7.0015,2,182,184,1,4,2,19
2012-01-04 20:00:00,1,0,1,2,46.76,49.730000000000004,40,12.998,2,121,123,1,4,2,20
2012-01-04 21:00:00,1,0,1,2,46.76,55.184,44,0.0,2,88,90,1,4,2,21
2012-01-04 22:00:00,1,0,1,2,46.76,52.457,47,6.0032,4,48,52,1,4,2,22
2012-01-04 23:00:00,1,0,1,2,46.76,52.457,44,7.0015,0,32,32,1,4,2,23
2012-01-05 00:00:00,1,0,1,2,48.236000000000004,52.457,47,12.998,1,13,14,1,5,3,0
2012-01-05 01:00:00,1,0,1,1,46.76,52.457,51,6.0032,0,5,5,1,5,3,1
2012-01-05 02:00:00,1,0,1,1,46.76,52.457,51,6.0032,0,4,4,1,5,3,2
2012-01-05 03:00:00,1,0,1,1,46.76,55.184,61,0.0,0,4,4,1,5,3,3
2012-01-05 04:00:00,1,0,1,2,46.76,52.457,59,6.0032,0,5,5,1,5,3,4
2012-01-05 05:00:00,1,0,1,2,46.76,52.457,59,6.0032,0,26,26,1,5,3,5
2012-01-05 06:00:00,1,0,1,2,46.76,51.089,75,8.9981,0,78,78,1,5,3,6
2012-01-05 07:00:00,1,0,1,2,46.76,52.457,69,6.0032,3,212,215,1,5,3,7
2012-01-05 08:00:00,1,0,1,2,46.76,55.184,75,0.0,11,377,388,1,5,3,8
2012-01-05 09:00:00,1,0,1,2,48.236000000000004,56.543,69,0.0,7,220,227,1,5,3,9
2012-01-05 10:00:00,1,0,1,2,49.712,55.184,52,6.0032,5,81,86,1,5,3,10
2012-01-05 11:00:00,1,0,1,1,54.14,61.997,49,0.0,6,78,84,1,5,3,11
2012-01-05 12:00:00,1,0,1,1,54.14,57.911,49,16.9979,6,114,120,1,5,3,12
2012-01-05 13:00:00,1,0,1,1,57.092,59.269999999999996,42,19.9995,6,112,118,1,5,3,13
2012-01-05 14:00:00,1,0,1,1,57.092,60.638000000000005,39,19.0012,13,104,117,1,5,3,14
2012-01-05 15:00:00,1,0,1,1,58.568,61.997,34,19.0012,6,113,119,1,5,3,15
2012-01-05 16:00:00,1,0,1,1,58.568,61.997,34,19.0012,19,178,197,1,5,3,16
2012-01-05 17:00:00,1,0,1,2,58.568,63.365,34,12.998,19,393,412,1,5,3,17
2012-01-05 18:00:00,1,0,1,1,57.092,61.997,36,11.0014,9,374,383,1,5,3,18
2012-01-05 19:00:00,1,0,1,1,57.092,63.365,34,6.0032,10,255,265,1,5,3,19
2012-01-05 20:00:00,1,0,1,1,54.14,61.997,49,0.0,5,172,177,1,5,3,20
2012-01-05 21:00:00,1,0,1,1,51.188,56.543,60,8.9981,9,88,97,1,5,3,21
2012-01-05 22:00:00,1,0,1,1,51.188,55.184,60,11.0014,1,70,71,1,5,3,22
2012-01-05 23:00:00,1,0,1,1,49.712,55.184,70,7.0015,4,56,60,1,5,3,23
2012-01-06 00:00:00,1,0,1,1,48.236000000000004,55.184,75,6.0032,1,24,25,1,6,4,0
2012-01-06 01:00:00,1,0,1,1,48.236000000000004,56.543,75,0.0,2,6,8,1,6,4,1
2012-01-06 02:00:00,1,0,1,1,48.236000000000004,52.457,69,11.0014,2,3,5,1,6,4,2
2012-01-06 03:00:00,1,0,1,1,48.236000000000004,53.816,69,7.0015,1,3,4,1,6,4,3
2012-01-06 04:00:00,1,0,1,1,48.236000000000004,52.457,69,8.9981,0,3,3,1,6,4,4
2012-01-06 05:00:00,1,0,1,2,46.76,51.089,80,8.9981,0,13,13,1,6,4,5
2012-01-06 06:00:00,1,0,1,2,48.236000000000004,53.816,73,7.0015,1,69,70,1,6,4,6
2012-01-06 07:00:00,1,0,1,2,49.712,57.911,65,0.0,4,201,205,1,6,4,7
2012-01-06 08:00:00,1,0,1,1,49.712,53.816,70,8.9981,11,436,447,1,6,4,8
2012-01-06 09:00:00,1,0,1,1,49.712,53.816,70,11.0014,4,237,241,1,6,4,9
2012-01-06 10:00:00,1,0,1,1,51.188,55.184,65,12.998,14,102,116,1,6,4,10
2012-01-06 11:00:00,1,0,1,1,54.14,59.269999999999996,56,11.0014,8,130,138,1,6,4,11
2012-01-06 12:00:00,1,0,1,1,58.568,61.997,50,16.9979,23,168,191,1,6,4,12
2012-01-06 13:00:00,1,0,1,1,61.519999999999996,68.81899999999999,43,19.0012,16,188,204,1,6,4,13
2012-01-06 14:00:00,1,0,1,1,65.94800000000001,72.905,36,12.998,26,152,178,1,6,4,14
2012-01-06 15:00:00,1,0,1,1,70.376,77.0,27,16.9979,44,178,222,1,6,4,15
2012-01-06 16:00:00,1,0,1,1,70.376,77.0,27,19.0012,35,259,294,1,6,4,16
2012-01-06 17:00:00,1,0,1,1,65.94800000000001,72.905,36,15.0013,20,456,476,1,6,4,17
2012-01-06 18:00:00,1,0,1,1,68.9,75.632,29,16.9979,28,391,419,1,6,4,18
2012-01-06 19:00:00,1,0,1,1,65.94800000000001,72.905,33,19.0012,11,261,272,1,6,4,19
2012-01-06 20:00:00,1,0,1,1,62.995999999999995,70.178,41,12.998,14,163,177,1,6,4,20
2012-01-06 21:00:00,1,0,1,1,61.519999999999996,68.81899999999999,43,15.0013,17,137,154,1,6,4,21
2012-01-06 22:00:00,1,0,1,1,58.568,63.365,50,12.998,12,123,135,1,6,4,22
2012-01-06 23:00:00,1,0,1,1,58.568,66.09200000000001,50,0.0,13,88,101,1,6,4,23
2012-01-07 00:00:00,1,0,0,1,58.568,63.365,50,11.0014,2,77,79,1,7,5,0
2012-01-07 01:00:00,1,0,0,1,60.044,67.451,46,11.0014,6,56,62,1,7,5,1
2012-01-07 02:00:00,1,0,0,1,58.568,64.724,50,7.0015,2,36,38,1,7,5,2
2012-01-07 03:00:00,1,0,0,1,55.616,61.997,57,7.0015,1,19,20,1,7,5,3
2012-01-07 04:00:00,1,0,0,1,55.616,61.997,57,6.0032,1,9,10,1,7,5,4
2012-01-07 05:00:00,1,0,0,1,51.188,56.543,75,7.0015,2,7,9,1,7,5,5
2012-01-07 06:00:00,1,0,0,1,51.188,56.543,75,7.0015,0,7,7,1,7,5,6
2012-01-07 07:00:00,1,0,0,1,48.236000000000004,52.457,87,12.998,0,20,20,1,7,5,7
2012-01-07 08:00:00,1,0,0,1,49.712,55.184,75,7.0015,0,64,64,1,7,5,8
2012-01-07 09:00:00,1,0,0,1,48.236000000000004,52.457,80,8.9981,14,116,130,1,7,5,9
2012-01-07 10:00:00,1,0,0,1,52.664,59.269999999999996,75,6.0032,43,160,203,1,7,5,10
2012-01-07 11:00:00,1,0,0,1,57.092,60.638000000000005,57,15.0013,74,250,324,1,7,5,11
2012-01-07 12:00:00,1,0,0,1,61.519999999999996,68.81899999999999,43,15.0013,100,276,376,1,7,5,12
2012-01-07 13:00:00,1,0,0,1,64.47200000000001,71.54599999999999,44,12.998,149,296,445,1,7,5,13
2012-01-07 14:00:00,1,0,0,1,68.9,75.632,42,19.0012,156,356,512,1,7,5,14
2012-01-07 15:00:00,1,0,0,1,74.804,81.095,37,19.9995,132,317,449,1,7,5,15
2012-01-07 16:00:00,1,0,0,2,73.328,79.727,37,19.0012,133,268,401,1,7,5,16
2012-01-07 17:00:00,1,0,0,2,71.852,78.368,43,8.9981,87,235,322,1,7,5,17
2012-01-07 18:00:00,1,0,0,1,71.852,78.368,45,8.9981,49,248,297,1,7,5,18
2012-01-07 19:00:00,1,0,0,1,70.376,77.0,42,7.0015,44,171,215,1,7,5,19
2012-01-07 20:00:00,1,0,0,1,68.9,75.632,39,16.9979,21,149,170,1,7,5,20
2012-01-07 21:00:00,1,0,0,1,64.47200000000001,71.54599999999999,44,15.0013,22,118,140,1,7,5,21
2012-01-07 22:00:00,1,0,0,1,64.47200000000001,71.54599999999999,38,16.9979,16,93,109,1,7,5,22
2012-01-07 23:00:00,1,0,0,1,62.995999999999995,70.178,38,15.0013,16,103,119,1,7,5,23
2012-01-08 00:00:00,1,0,0,1,60.044,67.451,40,19.0012,14,77,91,1,8,6,0
2012-01-08 01:00:00,1,0,0,1,57.092,61.997,42,12.998,10,62,72,1,8,6,1
2012-01-08 02:00:00,1,0,0,1,58.568,61.997,37,19.0012,10,57,67,1,8,6,2
2012-01-08 03:00:00,1,0,0,1,57.092,61.997,42,8.9981,6,26,32,1,8,6,3
2012-01-08 04:00:00,1,0,0,1,55.616,59.269999999999996,49,16.9979,2,4,6,1,8,6,4
2012-01-08 05:00:00,1,0,0,2,55.616,61.997,49,7.0015,0,2,2,1,8,6,5
2012-01-08 06:00:00,1,0,0,2,54.14,61.997,52,0.0,0,2,2,1,8,6,6
2012-01-08 07:00:00,1,0,0,2,54.14,61.997,52,0.0,1,23,24,1,8,6,7
2012-01-08 08:00:00,1,0,0,1,54.14,59.269999999999996,52,8.9981,4,53,57,1,8,6,8
2012-01-08 09:00:00,1,0,0,1,55.616,61.997,53,8.9981,23,102,125,1,8,6,9
2012-01-08 10:00:00,1,0,0,1,57.092,61.997,49,11.0014,27,181,208,1,8,6,10
2012-01-08 11:00:00,1,0,0,1,58.568,63.365,46,15.0013,55,201,256,1,8,6,11
2012-01-08 12:00:00,1,0,0,1,60.044,67.451,43,15.0013,78,273,351,1,8,6,12
2012-01-08 13:00:00,1,0,0,1,61.519999999999996,68.81899999999999,37,19.9995,77,266,343,1,8,6,13
2012-01-08 14:00:00,1,0,0,1,61.519999999999996,68.81899999999999,40,12.998,75,253,328,1,8,6,14
2012-01-08 15:00:00,1,0,0,1,61.519999999999996,68.81899999999999,37,19.0012,89,241,330,1,8,6,15
2012-01-08 16:00:00,1,0,0,1,61.519999999999996,68.81899999999999,37,19.9995,58,256,314,1,8,6,16
2012-01-08 17:00:00,1,0,0,1,60.044,67.451,40,15.0013,22,197,219,1,8,6,17
2012-01-08 18:00:00,1,0,0,1,57.092,60.638000000000005,46,15.0013,19,162,181,1,8,6,18
2012-01-08 19:00:00,1,0,0,1,55.616,60.638000000000005,49,12.998,8,104,112,1,8,6,19
2012-01-08 20:00:00,1,0,0,1,54.14,59.269999999999996,52,11.0014,7,119,126,1,8,6,20
2012-01-08 21:00:00,1,0,0,1,52.664,56.543,56,15.0013,10,81,91,1,8,6,21
2012-01-08 22:00:00,1,0,0,1,51.188,56.543,60,7.0015,4,54,58,1,8,6,22
2012-01-08 23:00:00,1,0,0,1,51.188,53.816,56,16.9979,0,30,30,1,8,6,23
2012-01-09 00:00:00,1,0,1,1,49.712,52.457,60,15.0013,3,12,15,1,9,0,0
2012-01-09 01:00:00,1,0,1,1,49.712,53.816,60,8.9981,1,4,5,1,9,0,1
2012-01-09 02:00:00,1,0,1,1,49.712,53.816,56,8.9981,2,3,5,1,9,0,2
2012-01-09 03:00:00,1,0,1,1,49.712,53.816,52,11.0014,0,3,3,1,9,0,3
2012-01-09 04:00:00,1,0,1,1,48.236000000000004,53.816,64,7.0015,0,4,4,1,9,0,4
2012-01-09 05:00:00,1,0,1,2,46.76,52.457,64,6.0032,0,21,21,1,9,0,5
2012-01-09 06:00:00,1,0,1,2,48.236000000000004,52.457,60,8.9981,3,85,88,1,9,0,6
