temperature,apparent_temperature,humidity,windspeed,rental_count
61.52,68.81899999999999,62,27.9993,135
65.94800000000001,72.905,59,32.9975,157
68.9,75.632,55,23.9994,164
70.376,77.0,52,22.0028,132
70.376,77.0,55,15.0013,82
65.94800000000001,72.905,72,11.0014,131
70.376,77.0,59,19.0012,324
70.376,77.0,59,19.9995,377
70.376,77.0,59,19.0012,287
70.376,77.0,59,22.0028,221
68.9,75.632,63,19.9995,155
70.376,77.0,63,22.0028,124
70.376,77.0,63,22.0028,114
68.9,75.632,72,22.0028,72
68.9,75.632,72,15.0013,31
67.42399999999999,74.273,77,7.0015,23
65.94800000000001,72.905,82,8.9981,5
68.9,75.632,59,12.998,5
67.42399999999999,74.273,44,26.0027,26
64.47200000000001,71.54599999999998,33,19.9995,82
60.044,67.45100000000001,46,19.9995,231
58.568000000000005,61.997,46,27.9993,459
58.568000000000005,61.997,46,26.0027,243
57.092,59.27,46,19.9995,132
57.092,59.27,42,19.9995,144
57.092,59.27,42,23.9994,173
57.092,59.27,39,23.9994,137
57.092,60.63800000000001,42,15.0013,128
55.61600000000001,59.27,45,19.9995,153
55.61600000000001,59.27,45,15.0013,224
55.61600000000001,59.27,45,19.0012,365
55.61600000000001,59.27,45,16.9979,295
55.61600000000001,59.27,45,15.0013,214
55.61600000000001,60.63800000000001,45,12.998,152
55.61600000000001,60.63800000000001,45,11.0014,102
54.14,59.27,49,11.0014,106
54.14,59.27,49,8.9981,75
54.14,57.911,49,19.0012,62
54.14,57.911,52,16.9979,43
52.663999999999994,56.543,56,15.0013,58
51.188,55.184,60,12.998,26
49.711999999999996,53.816,65,11.0014,9
51.188,55.184,60,12.998,9
51.188,53.816,56,19.0012,17
51.188,55.184,56,15.0013,20
51.188,55.184,56,15.0013,59
51.188,53.816,56,16.9979,100
51.188,53.816,52,19.0012,181
52.663999999999994,55.184,45,22.0028,209
52.663999999999994,55.184,45,19.0012,244
52.663999999999994,56.543,48,16.9979,236
52.663999999999994,55.184,45,23.9994,237
52.663999999999994,55.184,45,19.0012,228
52.663999999999994,56.543,45,15.0013,222
51.188,55.184,48,15.0013,165
51.188,52.457,48,26.0027,157
49.711999999999996,51.089,65,22.0028,106
48.236,51.089,69,16.9979,106
46.76,51.089,75,11.0014,96
46.76,51.089,75,11.0014,80
46.76,52.457,75,0.0,69
46.76,51.089,75,8.9981,71
46.76,52.457,69,7.0015,46
48.236,53.816,55,7.0015,41
48.236,51.089,55,15.0013,18
48.236,51.089,55,15.0013,1
46.76,52.457,59,7.0015,5
46.76,51.089,59,8.9981,3
46.76,51.089,59,11.0014,12
46.76,55.184,69,0.0,32
48.236,52.457,64,11.0014,81
49.711999999999996,52.457,60,16.9979,129
49.711999999999996,52.457,60,15.0013,188
51.188,55.184,60,15.0013,228
54.14,56.543,49,19.9995,228
54.14,57.911,49,19.0012,219
55.61600000000001,59.27,45,19.0012,207
52.663999999999994,56.543,48,16.9979,234
52.663999999999994,56.543,46,11.0014,136
52.663999999999994,56.543,45,12.998,138
51.188,56.543,52,8.9981,135
49.711999999999996,55.184,60,7.0015,104
48.236,56.543,64,0.0,89
48.236,52.457,75,12.998,49
46.76,52.457,75,7.0015,37
46.76,52.457,75,6.0032,17
45.284,51.089,80,6.0032,11
45.284,51.089,80,6.0032,3
43.808,49.73,86,6.0032,3
43.808,48.361999999999995,86,8.9981,4
42.332,47.003,93,7.0015,21
43.808,48.361999999999995,86,7.0015,68
45.284,51.089,74,7.0015,191
46.76,49.73,75,12.998,397
48.236,51.089,69,15.0013,183
49.711999999999996,52.457,67,12.998,108
51.188,53.816,65,16.9979,127
54.14,56.543,61,22.0028,141
57.092,59.27,49,22.0028,142
58.568000000000005,63.365,46,15.0013,137
60.044,67.45100000000001,46,11.0014,159
61.52,68.81899999999999,40,16.9979,208
60.044,67.45100000000001,46,12.998,378
58.568000000000005,63.365,50,12.998,354
58.568000000000005,63.365,53,11.0014,251
61.52,68.81899999999999,40,11.0014,206
58.568000000000005,63.365,53,8.9981,127
58.568000000000005,63.365,57,11.0014,107
58.568000000000005,63.365,53,11.0014,60
58.568000000000005,66.09200000000001,66,0.0,48
58.568000000000005,63.365,66,8.9981,93
55.61600000000001,63.365,76,0.0,75
54.14,61.997,81,0.0,52
52.663999999999994,59.27,81,6.0032,8
52.663999999999994,57.911,81,7.0015,5
51.188,56.543,93,8.9981,2
51.188,55.184,93,11.0014,7
51.188,56.543,87,7.0015,14
51.188,56.543,93,7.0015,40
54.14,60.63800000000001,81,7.0015,70
57.092,61.997,76,8.9981,138
61.52,68.81899999999999,62,19.0012,201
62.996,70.178,58,19.0012,223
64.47200000000001,71.54599999999998,54,19.9995,267
65.94800000000001,72.905,51,19.9995,265
64.47200000000001,71.54599999999998,54,19.9995,215
67.42399999999999,74.273,48,11.0014,111
65.94800000000001,72.905,59,16.9979,106
62.996,70.178,67,26.0027,105
64.47200000000001,71.54599999999998,62,19.9995,83
64.47200000000001,71.54599999999998,67,16.9979,71
65.94800000000001,72.905,55,27.9993,66
64.47200000000001,71.54599999999998,51,19.9995,29
61.52,68.81899999999999,40,31.0009,39
58.568000000000005,61.997,43,27.9993,12
58.568000000000005,60.63800000000001,34,30.0026,7
52.663999999999994,55.184,45,22.0028,4
52.663999999999994,55.184,45,22.0028,4
51.188,52.457,41,26.0027,14
49.711999999999996,51.089,32,26.0027,16
49.711999999999996,52.457,35,16.9979,53
49.711999999999996,55.184,35,0.0,68
51.188,53.816,35,19.0012,109
51.188,51.089,35,32.9975,175
52.663999999999994,56.543,36,16.9979,202
54.14,56.543,36,19.9995,176
54.14,56.543,36,27.9993,151
52.663999999999994,53.816,38,30.0026,168
51.188,52.457,35,27.9993,154
51.188,52.457,35,26.0027,153
51.188,53.816,33,16.9979,126
49.711999999999996,52.457,38,15.0013,93
49.711999999999996,52.457,41,15.0013,88
49.711999999999996,51.089,41,22.0028,66
48.236,51.089,44,19.0012,39
48.236,51.089,44,16.9979,34
46.76,49.73,51,16.9979,13
45.284,48.361999999999995,55,15.0013,6
45.284,47.003,51,16.9979,3
43.808,44.276,55,19.0012,2
43.808,45.635,55,16.9979,5
42.332,44.276,54,12.998,12
42.332,42.908,59,19.0012,85
42.332,42.908,59,16.9979,170
43.808,44.276,55,19.0012,354
43.808,44.276,50,19.0012,153
43.808,42.908,47,31.0009,60
45.284,44.276,37,35.0008,75
45.284,44.276,37,35.0008,74
45.284,42.908,34,43.9989,73
43.808,42.908,43,35.0008,79
43.808,42.908,37,27.9993,77
42.332,40.181,39,39.0007,136
42.332,41.549,26,31.0009,245
42.332,40.181,26,35.0008,224
40.856,40.181,28,27.9993,156
40.856,42.908,33,16.9979,115
39.38,41.549,36,15.0013,68
39.38,41.549,46,16.9979,33
39.38,38.821999999999996,46,26.0027,18
37.904,37.454,42,22.0028,9
34.952,34.727,38,19.9995,3
33.476,33.368,34,19.0012,1
33.476,33.368,34,19.0012,1
33.476,36.095,41,12.998,2
33.476,36.095,41,12.998,14
33.476,36.095,41,11.0014,59
33.476,36.095,44,12.998,152
33.476,37.454,44,8.9981,315
34.952,37.454,45,8.9981,180
36.428000000000004,41.549,45,0.0,64
37.904,42.908,42,6.0032,46
39.38,41.549,46,12.998,84
42.332,42.908,43,16.9979,91
42.332,42.908,46,16.9979,75
45.284,45.635,37,22.0028,90
45.284,47.003,40,19.0012,131
46.76,49.73,40,12.998,281
46.76,51.089,37,8.9981,289
46.76,52.457,40,7.0015,184
46.76,49.73,40,12.998,123
46.76,55.184,44,0.0,90
46.76,52.457,47,6.0032,52
46.76,52.457,44,7.0015,32
48.236,52.457,47,12.998,14
46.76,52.457,51,6.0032,5
46.76,52.457,51,6.0032,4
46.76,55.184,61,0.0,4
46.76,52.457,59,6.0032,5
46.76,52.457,59,6.0032,26
46.76,51.089,75,8.9981,78
46.76,52.457,69,6.0032,215
46.76,55.184,75,0.0,388
48.236,56.543,69,0.0,227
49.711999999999996,55.184,52,6.0032,86
54.14,61.997,49,0.0,84
54.14,57.911,49,16.9979,120
57.092,59.27,42,19.9995,118
57.092,60.63800000000001,39,19.0012,117
58.568000000000005,61.997,34,19.0012,119
58.568000000000005,61.997,34,19.0012,197
58.568000000000005,63.365,34,12.998,412
57.092,61.997,36,11.0014,383
57.092,63.365,34,6.0032,265
54.14,61.997,49,0.0,177
51.188,56.543,60,8.9981,97
51.188,55.184,60,11.0014,71
49.711999999999996,55.184,70,7.0015,60
48.236,55.184,75,6.0032,25
48.236,56.543,75,0.0,8
48.236,52.457,69,11.0014,5
48.236,53.816,69,7.0015,4
48.236,52.457,69,8.9981,3
46.76,51.089,80,8.9981,13
48.236,53.816,73,7.0015,70
49.711999999999996,57.911,65,0.0,205
49.711999999999996,53.816,70,8.9981,447
49.711999999999996,53.816,70,11.0014,241
51.188,55.184,65,12.998,116
54.14,59.27,56,11.0014,138
58.568000000000005,61.997,50,16.9979,191
61.52,68.81899999999999,43,19.0012,204
65.94800000000001,72.905,36,12.998,178
70.376,77.0,27,16.9979,222
70.376,77.0,27,19.0012,294
65.94800000000001,72.905,36,15.0013,476
68.9,75.632,29,16.9979,419
65.94800000000001,72.905,33,19.0012,272
62.996,70.178,41,12.998,177
61.52,68.81899999999999,43,15.0013,154
58.568000000000005,63.365,50,12.998,135
58.568000000000005,66.09200000000001,50,0.0,101
58.568000000000005,63.365,50,11.0014,79
60.044,67.45100000000001,46,11.0014,62
58.568000000000005,64.72399999999999,50,7.0015,38
55.61600000000001,61.997,57,7.0015,20
55.61600000000001,61.997,57,6.0032,10
51.188,56.543,75,7.0015,9
51.188,56.543,75,7.0015,7
48.236,52.457,87,12.998,20
49.711999999999996,55.184,75,7.0015,64
48.236,52.457,80,8.9981,130
52.663999999999994,59.27,75,6.0032,203
57.092,60.63800000000001,57,15.0013,324
61.52,68.81899999999999,43,15.0013,376
64.47200000000001,71.54599999999998,44,12.998,445
68.9,75.632,42,19.0012,512
74.804,81.095,37,19.9995,449
73.328,79.727,37,19.0012,401
71.852,78.368,43,8.9981,322
71.852,78.368,45,8.9981,297
70.376,77.0,42,7.0015,215
68.9,75.632,39,16.9979,170
64.47200000000001,71.54599999999998,44,15.0013,140
64.47200000000001,71.54599999999998,38,16.9979,109
62.996,70.178,38,15.0013,119
60.044,67.45100000000001,40,19.0012,91
57.092,61.997,42,12.998,72
58.568000000000005,61.997,37,19.0012,67
57.092,61.997,42,8.9981,32
55.61600000000001,59.27,49,16.9979,6
55.61600000000001,61.997,49,7.0015,2
54.14,61.997,52,0.0,2
54.14,61.997,52,0.0,24
54.14,59.27,52,8.9981,57
55.61600000000001,61.997,53,8.9981,125
57.092,61.997,49,11.0014,208
58.568000000000005,63.365,46,15.0013,256
60.044,67.45100000000001,43,15.0013,351
61.52,68.81899999999999,37,19.9995,343
61.52,68.81899999999999,40,12.998,328
61.52,68.81899999999999,37,19.0012,330
61.52,68.81899999999999,37,19.9995,314
60.044,67.45100000000001,40,15.0013,219
57.092,60.63800000000001,46,15.0013,181
55.61600000000001,60.63800000000001,49,12.998,112
54.14,59.27,52,11.0014,126
52.663999999999994,56.543,56,15.0013,91
51.188,56.543,60,7.0015,58
51.188,53.816,56,16.9979,30
49.711999999999996,52.457,60,15.0013,15
49.711999999999996,53.816,60,8.9981,5
49.711999999999996,53.816,56,8.9981,5
49.711999999999996,53.816,52,11.0014,3
48.236,53.816,64,7.0015,4
46.76,52.457,64,6.0032,21
48.236,52.457,60,8.9981,88
48.236,53.816,60,7.0015,240
48.236,55.184,55,6.0032,420
48.236,56.543,64,0.0,197
49.711999999999996,57.911,60,0.0,108
51.188,57.911,56,6.0032,88
51.188,56.543,56,7.0015,103
51.188,56.543,56,7.0015,80
48.236,52.457,75,11.0014,50
48.236,52.457,75,11.0014,69
48.236,55.184,87,6.0032,49
48.236,56.543,87,0.0,152
46.76,52.457,86,6.0032,164
46.76,52.457,93,6.0032,190
46.76,52.457,86,6.0032,132
46.76,55.184,93,0.0,79
46.76,52.457,92,7.0015,62
48.236,53.816,87,7.0015,52
48.236,53.816,87,7.0015,14
48.236,53.816,93,7.0015,5
48.236,52.457,87,11.0014,4
46.76,51.089,86,11.0014,4
61.52,68.81899999999999,47,15.0013,23
45.284,48.361999999999995,93,12.998,79
45.284,49.73,93,11.0014,222
45.284,49.73,93,11.0014,471
45.284,49.73,93,11.0014,195
45.284,49.73,93,11.0014,83
62.996,70.178,38,19.9995,101
62.996,70.178,38,19.9995,140
62.996,70.178,38,19.9995,178
62.996,70.178,38,19.9995,106
62.996,70.178,38,19.9995,136
62.996,70.178,38,23.9994,240
62.996,70.178,38,16.9979,460
61.52,68.81899999999999,40,7.0015,385
60.044,67.45100000000001,46,7.0015,281
57.092,63.365,53,7.0015,200
55.61600000000001,61.997,66,6.0032,116
54.14,59.27,70,6.0032,114
51.188,56.543,81,7.0015,41
51.188,59.27,81,0.0,28
49.711999999999996,55.184,87,6.0032,7
46.76,51.089,85,11.0014,5
48.236,56.543,80,0.0,4
46.76,51.089,80,8.9981,2
46.76,51.089,80,8.9981,22
46.76,51.089,86,8.9981,74
46.76,51.089,80,8.9981,256
46.76,52.457,82,7.0015,499
46.76,51.089,86,8.9981,225
49.711999999999996,53.816,87,8.9981,97
51.188,57.911,87,6.0032,99
54.14,61.997,81,0.0,55
55.61600000000001,63.365,76,0.0,65
55.61600000000001,61.997,81,7.0015,73
57.092,63.365,87,6.0032,79
57.092,60.63800000000001,87,16.9979,118
57.092,60.63800000000001,87,15.0013,134
57.092,61.997,87,12.998,98
55.61600000000001,59.27,93,15.0013,93
55.61600000000001,60.63800000000001,93,11.0014,57
57.092,60.63800000000001,87,15.0013,29
57.092,61.997,87,12.998,49
57.092,60.63800000000001,87,15.0013,9
57.092,61.997,93,12.998,3
58.568000000000005,63.365,93,12.998,3
58.568000000000005,63.365,93,16.9979,2
58.568000000000005,63.365,93,16.9979,3
58.568000000000005,63.365,93,12.998,2
57.092,63.365,93,6.0032,16
58.568000000000005,63.365,93,8.9981,89
57.092,60.63800000000001,87,19.0012,220
55.61600000000001,60.63800000000001,81,12.998,508
55.61600000000001,61.997,81,7.0015,230
57.092,63.365,81,7.0015,90
57.092,63.365,81,7.0015,119
57.092,63.365,81,7.0015,144
62.996,70.178,77,11.0014,183
62.996,70.178,77,11.0014,156
64.47200000000001,71.54599999999998,72,8.9981,188
65.94800000000001,72.905,67,12.998,281
65.94800000000001,72.905,63,11.0014,495
64.47200000000001,71.54599999999998,67,12.998,421
62.996,70.178,71,11.0014,330
62.996,70.178,71,12.998,240
64.47200000000001,71.54599999999998,67,8.9981,174
60.044,67.45100000000001,76,19.9995,133
61.52,68.81899999999999,76,22.0028,67
61.52,68.81899999999999,71,19.0012,42
60.044,67.45100000000001,76,19.9995,12
61.52,68.81899999999999,76,23.9994,14
58.568000000000005,61.997,87,16.9979,7
55.61600000000001,57.911,70,32.9975,3
54.14,53.816,70,36.9974,21
51.188,55.184,75,15.0013,73
51.188,55.184,60,15.0013,177
49.711999999999996,51.089,52,23.9994,419
48.236,49.73,47,26.0027,214
49.711999999999996,49.73,44,30.0026,103
49.711999999999996,48.361999999999995,38,40.9973,114
49.711999999999996,49.73,38,32.9975,154
51.188,51.089,33,35.0008,154
51.188,51.089,33,36.9974,129
51.188,51.089,33,39.0007,138
52.663999999999994,53.816,30,31.0009,233
52.663999999999994,53.816,33,27.9993,332
51.188,52.457,38,19.9995,301
51.188,53.816,38,19.0012,206
49.711999999999996,53.816,41,11.0014,136
49.711999999999996,51.089,41,19.0012,102
46.76,48.361999999999995,47,22.0028,65
45.284,48.361999999999995,47,12.998,65
43.808,48.361999999999995,47,7.0015,44
43.808,45.635,47,12.998,50
43.808,47.003,47,11.0014,38
42.332,47.003,54,7.0015,20
42.332,45.635,50,8.9981,3
42.332,45.635,50,8.9981,4
42.332,45.635,50,0.0,5
42.332,45.635,50,8.9981,24
40.856,45.635,54,7.0015,92
42.332,47.003,50,7.0015,81
43.808,52.457,47,0.0,149
46.76,49.73,40,12.998,178
48.236,51.089,41,16.9979,219
48.236,51.089,44,19.0012,220
49.711999999999996,51.089,41,19.9995,231
49.711999999999996,51.089,38,19.9995,226
49.711999999999996,52.457,38,15.0013,206
49.711999999999996,52.457,41,16.9979,144
48.236,52.457,41,12.998,143
46.76,49.73,47,15.0013,102
46.76,49.73,44,16.9979,103
45.284,47.003,43,16.9979,69
43.808,44.276,47,23.9994,66
43.808,45.635,47,15.0013,76
43.808,44.276,47,22.0028,59
43.808,44.276,47,19.9995,42
43.808,44.276,47,19.0012,43
43.808,44.276,48,26.0027,25
43.808,44.276,47,26.0027,6
43.808,44.276,47,22.0028,5
42.332,42.908,50,19.0012,8
40.856,42.908,54,19.0012,17
40.856,42.908,54,15.0013,36
40.856,44.276,54,12.998,90
42.332,42.908,54,19.0012,126
43.808,45.635,47,15.0013,165
45.284,47.003,40,19.9995,234
46.76,48.361999999999995,34,19.0012,224
46.76,48.361999999999995,32,23.9994,188
48.236,52.457,27,12.998,206
48.236,51.089,29,19.9995,205
48.236,51.089,25,16.9979,146
45.284,48.361999999999995,29,15.0013,120
43.808,47.003,37,11.0014,110
43.808,48.361999999999995,37,7.0015,95
43.808,47.003,40,11.0014,72
45.284,51.089,37,6.0032,60
43.808,49.73,43,6.0032,29
42.332,45.635,46,8.9981,25
42.332,47.003,43,7.0015,20
42.332,51.089,46,0.0,17
40.856,49.73,50,0.0,3
40.856,45.635,58,7.0015,8
40.856,47.003,54,6.0032,6
39.38,44.276,54,6.0032,13
39.38,44.276,54,7.0015,33
39.38,42.908,58,11.0014,78
39.38,42.908,58,11.0014,96
42.332,44.276,59,12.998,126
43.808,45.635,59,16.9979,179
46.76,48.361999999999995,55,22.0028,185
49.711999999999996,49.73,41,27.9993,228
49.711999999999996,51.089,44,26.0027,181
51.188,51.089,44,30.0026,192
51.188,52.457,44,23.9994,180
51.188,52.457,48,22.0028,193
51.188,52.457,52,22.0028,181
51.188,53.816,56,19.0012,144
51.188,53.816,60,19.0012,90
52.663999999999994,55.184,52,22.0028,49
54.14,56.543,49,23.9994,43
51.188,52.457,70,19.9995,28
51.188,52.457,70,22.0028,12
52.663999999999994,55.184,65,23.9994,2
52.663999999999994,56.543,75,16.9979,12
55.61600000000001,59.27,66,22.0028,2
55.61600000000001,59.27,66,22.0028,13
54.14,57.911,75,16.9979,57
54.14,57.911,81,15.0013,126
54.14,57.911,81,19.0012,93
55.61600000000001,59.27,81,16.9979,68
54.14,57.911,87,16.9979,62
57.092,63.365,87,7.0015,75
55.61600000000001,59.27,87,19.0012,86
60.044,67.45100000000001,76,22.0028,103
64.47200000000001,71.54599999999998,62,32.9975,132
64.47200000000001,71.54599999999998,62,32.9975,129
65.94800000000001,72.905,63,36.9974,219
65.94800000000001,72.905,63,30.0026,462
65.94800000000001,72.905,63,30.0026,463
65.94800000000001,72.905,63,27.9993,308
65.94800000000001,72.905,63,23.9994,180
65.94800000000001,72.905,67,31.0009,180
65.94800000000001,72.905,72,26.0027,90
65.94800000000001,72.905,72,26.0027,61
65.94800000000001,72.905,77,22.0028,17
65.94800000000001,72.905,77,22.0028,10
64.47200000000001,71.54599999999998,51,32.9975,2
64.47200000000001,71.54599999999998,51,32.9975,4
57.092,57.911,46,35.0008,1
57.092,57.911,46,35.0008,29
57.092,57.911,36,35.0008,88
55.61600000000001,57.911,42,23.9994,263
54.14,56.543,52,27.9993,489
52.663999999999994,55.184,52,22.0028,202
54.14,56.543,42,31.0009,93
54.14,56.543,42,26.0027,114
54.14,55.184,39,32.9975,161
54.14,56.543,42,31.0009,130
54.14,56.543,33,26.0027,105
54.14,55.184,33,35.0008,130
52.663999999999994,52.457,30,35.0008,176
51.188,51.089,33,30.0026,346
49.711999999999996,51.089,32,23.9994,355
48.236,49.73,37,26.0027,256
48.236,51.089,37,16.9979,165
46.76,47.003,40,27.9993,124
45.284,47.003,47,16.9979,78
43.808,44.276,47,19.9995,38
42.332,44.276,50,12.998,16
42.332,45.635,50,11.0014,5
42.332,45.635,50,8.9981,3
40.856,45.635,54,7.0015,4
40.856,45.635,54,7.0015,1
40.856,42.908,55,16.9979,19
40.856,44.276,54,11.0014,86
40.856,47.003,54,6.0032,206
40.856,45.635,54,7.0015,423
40.856,49.73,54,0.0,210
42.332,51.089,59,0.0,108
43.808,47.003,55,11.0014,99
46.76,49.73,51,12.998,111
48.236,51.089,47,19.0012,124
49.711999999999996,52.457,44,12.998,119
51.188,52.457,44,19.9995,127
51.188,52.457,41,22.0028,193
51.188,52.457,44,22.0028,385
51.188,52.457,44,22.0028,361
51.188,52.457,48,19.9995,234
51.188,51.089,52,30.0026,191
51.188,52.457,44,23.9994,121
51.188,52.457,44,27.9993,90
51.188,52.457,48,22.0028,56
64.47200000000001,71.54599999999998,38,19.0012,31
64.47200000000001,71.54599999999998,41,19.0012,4
64.47200000000001,71.54599999999998,44,19.0012,7
64.47200000000001,71.54599999999998,44,12.998,3
61.52,68.81899999999999,50,11.0014,1
61.52,68.81899999999999,50,11.0014,18
61.52,68.81899999999999,54,11.0014,67
60.044,67.45100000000001,62,6.0032,208
58.568000000000005,64.72399999999999,73,7.0015,520
58.568000000000005,63.365,71,12.998,276
61.52,68.81899999999999,62,8.9981,133
61.52,68.81899999999999,58,11.0014,143
64.47200000000001,71.54599999999998,54,7.0015,179
65.94800000000001,72.905,47,15.0013,186
77.756,87.90799999999999,33,15.0013,192
76.28,87.90799999999999,35,19.0012,194
76.28,87.90799999999999,40,15.0013,283
74.804,81.095,43,12.998,539
73.328,79.727,46,11.0014,526
71.852,78.368,52,19.0012,335
70.376,77.0,52,11.0014,264
70.376,77.0,52,11.0014,233
68.9,75.632,55,12.998,140
65.94800000000001,72.905,63,6.0032,97
65.94800000000001,72.905,59,8.9981,31
65.94800000000001,72.905,55,0.0,17
62.996,70.178,67,8.9981,9
62.996,70.178,67,8.9981,2
61.52,68.81899999999999,82,6.0032,1
61.52,68.81899999999999,82,0.0,19
58.568000000000005,66.09200000000001,90,0.0,74
58.568000000000005,66.09200000000001,93,0.0,205
61.52,68.81899999999999,87,0.0,445
60.044,67.45100000000001,87,0.0,228
62.996,70.178,77,7.0015,78
61.52,68.81899999999999,82,16.9979,105
62.996,70.178,82,0.0,148
62.996,70.178,77,0.0,137
61.52,68.81899999999999,76,7.0015,141
65.94800000000001,72.905,67,11.0014,174
65.94800000000001,72.905,55,19.0012,229
62.996,70.178,54,32.9975,450
61.52,68.81899999999999,43,31.0009,410
60.044,67.45100000000001,43,35.0008,327
58.568000000000005,60.63800000000001,46,35.0008,213
57.092,59.27,46,27.9993,148
55.61600000000001,57.911,49,27.9993,109
55.61600000000001,59.27,49,16.9979,61
55.61600000000001,57.911,53,26.0027,38
54.14,56.543,56,22.0028,22
54.14,57.911,52,15.0013,6
52.663999999999994,55.184,56,19.9995,4
51.188,55.184,60,15.0013,2
51.188,55.184,60,15.0013,17
49.711999999999996,53.816,65,11.0014,88
49.711999999999996,52.457,65,15.0013,226
49.711999999999996,52.457,65,15.0013,441
49.711999999999996,52.457,65,12.998,270
52.663999999999994,55.184,56,19.0012,129
55.61600000000001,59.27,53,19.9995,164
57.092,61.997,46,8.9981,216
58.568000000000005,64.72399999999999,46,0.0,198
58.568000000000005,63.365,46,15.0013,170
60.044,67.45100000000001,40,0.0,216
61.52,68.81899999999999,37,7.0015,311
61.52,68.81899999999999,37,6.0032,488
60.044,67.45100000000001,40,8.9981,385
57.092,63.365,49,7.0015,267
57.092,63.365,49,7.0015,163
57.092,63.365,49,7.0015,134
57.092,63.365,49,7.0015,119
51.188,56.543,70,7.0015,77
51.188,56.543,70,7.0015,86
51.188,56.543,70,7.0015,43
49.711999999999996,55.184,70,6.0032,44
49.711999999999996,57.911,75,0.0,18
49.711999999999996,55.184,81,6.0032,6
49.711999999999996,55.184,81,6.0032,4
48.236,52.457,87,8.9981,5
49.711999999999996,53.816,87,8.9981,28
49.711999999999996,57.911,87,0.0,90
49.711999999999996,53.816,81,8.9981,157
49.711999999999996,55.184,87,7.0015,224
54.14,61.997,70,0.0,270
54.14,60.63800000000001,70,6.0032,300
54.14,57.911,70,12.998,302
55.61600000000001,59.27,66,15.0013,276
55.61600000000001,59.27,66,15.0013,305
57.092,61.997,61,11.0014,143
54.14,57.911,70,12.998,67
52.663999999999994,56.543,75,11.0014,64
51.188,56.543,87,8.9981,80
49.711999999999996,52.457,93,12.998,77
49.711999999999996,53.816,93,8.9981,78
49.711999999999996,55.184,87,6.0032,95
49.711999999999996,53.816,87,8.9981,70
49.711999999999996,53.816,87,8.9981,61
49.711999999999996,55.184,93,7.0015,51
49.711999999999996,55.184,93,7.0015,63
49.711999999999996,55.184,87,6.0032,17
49.711999999999996,53.816,87,8.9981,9
51.188,55.184,81,12.998,4
51.188,53.816,70,16.9979,4
49.711999999999996,53.816,75,11.0014,16
49.711999999999996,53.816,75,11.0014,62
49.711999999999996,52.457,70,15.0013,92
51.188,53.816,65,19.0012,148
51.188,55.184,70,12.998,182
51.188,55.184,65,12.998,248
52.663999999999994,56.543,61,11.0014,274
54.14,59.27,61,11.0014,243
54.14,57.911,56,16.9979,272
54.14,57.911,56,15.0013,296
55.61600000000001,60.63800000000001,53,11.0014,306
54.14,57.911,52,16.9979,181
54.14,57.911,52,15.0013,69
52.663999999999994,56.543,56,12.998,50
52.663999999999994,57.911,56,7.0015,66
51.188,56.543,60,7.0015,191
49.711999999999996,53.816,70,8.9981,42
49.711999999999996,53.816,65,8.9981,21
48.236,55.184,75,6.0032,6
48.236,56.543,75,0.0,3
45.284,51.089,80,7.0015,2
45.284,51.089,80,7.0015,17
43.808,48.361999999999995,86,7.0015,72
43.808,48.361999999999995,86,7.0015,234
43.808,48.361999999999995,86,8.9981,444
45.284,51.089,80,7.0015,277
48.236,53.816,75,7.0015,116
51.188,56.543,70,8.9981,116
55.61600000000001,60.63800000000001,61,11.0014,150
60.044,67.45100000000001,40,15.0013,141
61.52,68.81899999999999,35,11.0014,140
62.996,70.178,32,19.0012,171
61.52,68.81899999999999,43,16.9979,228
61.52,68.81899999999999,43,16.9979,430
60.044,67.45100000000001,43,15.0013,437
58.568000000000005,61.997,43,16.9979,291
57.092,61.997,46,11.0014,201
55.61600000000001,60.63800000000001,57,11.0014,154
54.14,59.27,65,8.9981,87
54.14,59.27,65,8.9981,46
54.14,57.911,70,12.998,23
52.663999999999994,57.911,61,8.9981,14
54.14,61.997,61,0.0,4
54.14,61.997,70,0.0,2
54.14,61.997,70,0.0,3
55.61600000000001,61.997,49,6.0032,15
55.61600000000001,59.27,45,19.9995,100
55.61600000000001,63.365,45,0.0,299
54.14,60.63800000000001,49,0.0,529
55.61600000000001,61.997,49,0.0,289
57.092,61.997,46,11.0014,116
58.568000000000005,63.365,46,12.998,129
61.52,68.81899999999999,40,22.0028,172
64.47200000000001,71.54599999999998,38,16.9979,184
64.47200000000001,71.54599999999998,38,16.9979,138
64.47200000000001,71.54599999999998,38,12.998,146
64.47200000000001,71.54599999999998,35,16.9979,276
64.47200000000001,71.54599999999998,35,12.998,509
62.996,70.178,38,12.998,518
60.044,67.45100000000001,43,15.0013,338
58.568000000000005,63.365,50,8.9981,212
57.092,63.365,61,7.0015,190
55.61600000000001,60.63800000000001,57,12.998,118
55.61600000000001,61.997,57,8.9981,51
54.14,57.911,56,15.0013,23
52.663999999999994,56.543,61,11.0014,10
51.188,59.27,65,0.0,1
51.188,59.27,65,0.0,1
49.711999999999996,55.184,70,6.0032,1
49.711999999999996,55.184,70,6.0032,20
49.711999999999996,57.911,70,0.0,98
49.711999999999996,55.184,70,7.0015,281
49.711999999999996,52.457,70,15.0013,508
49.711999999999996,55.184,70,11.0014,253
51.188,55.184,70,15.0013,108
51.188,55.184,65,15.0013,102
